,WAF
1883,6.9
1884,5.9
1885,6.4
1886,9.8
1887,6.9
1888,8.3
1889,5.6
1890,6.3
1891,5.9
1892,6.8
1893,5.0
1894,5.2
1895,6.1
1896,6.4
1897,8.3
1898,5.5
1899,6.9
1900,6.7
1901,5.8
1902,7.2
1903,8.3
1904,5.6
1905,5.5
1906,7.2
1907,5.6
1908,6.0
1909,6.4
1910,5.1
1911,7.4
1912,8.2
1913,8.1
1914,5.3
1915,6.1
1916,7.2
1917,4.8
1918,14.0
1919,4.2
1920,5.5
1921,6.4
1922,6.2
1923,8.2
1924,5.8
1925,8.2
1926,7.8
1927,6.1
1928,8.8
1929,4.9
1930,6.9
1931,6.9
1932,7.5
1933,6.0
1934,9.0
1935,4.7
1936,9.4
1937,5.8
1938,8.2
1939,6.4
1940,6.9
1941,9.4
1942,6.4
1943,5.6
1944,7.4
1945,7.0
1946,5.4
1947,8.8
1948,5.5
1949,6.2
1950,9.2
1951,5.6
1952,7.0
1953,5.5
1954,8.8
1955,9.2
1956,5.4
1957,4.8
1958,6.7
1959,8.2
1960,8.5
1961,13.0
1962,8.3
1963,7.5
1964,8.9
1965,6.8
1966,9.0
1967,6.1
1968,5.1
1969,5.7
1970,5.8
1971,6.8
1972,6.4
1973,5.3
1974,5.3
1975,4.7
1976,8.2
1977,6.3
1978,6.4
1979,5.7
1980,5.9
1981,13.8
1982,13.7
1983,5.8
1984,5.2
1985,9.0
1986,5.5
1987,7.3
1988,5.4
1989,6.8
1990,5.4
1991,6.3
1992,5.3
1993,12.9
1994,4.8
1995,5.9
1996,5.7
1997,4.4
1998,9.2
1999,4.9
2000,5.7
2001,12.8
2002,6.2
2003,5.2
2004,8.8
2005,5.7
2006,5.3
2007,4.7
2008,5.7
2009,6.1
2010,13.3
2011,6.0
2012,4.9
2013,5.7
2014,7.0
2015,5.1
2016,5.0
2017,5.6
2018,6.4
2019,5.7
2020,6.0
2021,5.3
2022,5.9
2023,7.9
2024,5.4
2025,6.0
2026,5.2
2027,9.3
2028,13.6
2029,6.3
2030,6.7
2031,8.2
2032,7.1
2033,6.2
2034,4.7
2035,11.1
2036,9.3
2037,5.6
2038,7.0
2039,5.1
2040,4.9
2041,9.0
2042,6.7
2043,5.9
2044,6.2
2045,5.2
2046,5.3
2047,6.9
2048,6.9
2049,7.3
2050,9.3
2051,8.6
2052,7.9
2053,5.0
2054,11.9
2055,6.1
2056,7.9
2057,11.2
2058,5.5
2059,12.9
2060,5.8
2061,7.9
2062,5.3
2063,9.6
2064,8.1
2065,6.0
2066,5.5
2067,6.9
2068,7.3
2069,6.1
2070,6.9
2071,5.0
2072,7.2
2073,6.5
2074,6.2
2075,6.3
2076,9.3
2077,5.3
2078,5.5
2079,6.2
2080,7.1
2081,4.6
2082,6.3
2083,5.7
2084,9.2
2085,5.0
2086,8.5
2087,5.7
2088,5.5
2089,9.1
2090,4.9
2091,8.2
2092,4.6
2093,5.8
2094,5.8
2095,5.9
2096,8.4
2097,8.6
2098,9.4
2099,6.5
2100,5.2
2101,6.0
2102,14.0
2103,5.4
2104,6.3
2105,6.1
2106,5.5
2107,6.9
2108,5.9
2109,8.2
2110,5.9
2111,9.2
2112,13.5
2113,9.0
2114,6.9
2115,5.3
2116,8.3
2117,6.3
2118,5.0
2119,6.3
2120,4.6
2121,6.1
2122,8.1
2123,6.3
2124,5.0
2125,4.7
2126,4.9
2127,5.9
2128,4.9
2129,6.3
2130,6.2
2131,5.5
2132,5.8
2133,6.1
2134,7.9
2135,4.4
2136,6.2
2137,5.3
